id,Machine_failure_pred,Machine_failure_prob
178854,0,0.0042
178855,0,0.0012
178856,0,0.0019
178857,0,0.0032
178858,0,0.001
178859,0,0.0045
178860,0,0.0009
178861,0,0.0061
178862,0,0.0015
178863,0,0.0037
178864,0,0.0104
178865,0,0.001
178866,0,0.003
178867,0,0.0012
178868,0,0.0021
178869,0,0.0009
178870,0,0.0015
178871,0,0.0024
178872,0,0.0026
178873,0,0.0072
178874,0,0.002
178875,0,0.0042
178876,0,0.0018
178877,0,0.001
178878,0,0.0014
178879,0,0.0007
178880,0,0.0013
178881,0,0.0024
178882,0,0.0013
178883,0,0.0011
178884,0,0.0031
178885,0,0.0071
178886,0,0.0006
178887,0,0.0008
178888,0,0.0104
178889,0,0.0031
178890,0,0.0007
178891,0,0.0007
178892,0,0.0073
178893,0,0.0005
178894,0,0.0013
178895,0,0.0246
178896,0,0.0101
178897,1,1.0
178898,0,0.0047
178899,0,0.0025
178900,0,0.0067
178901,0,0.0014
178902,0,0.001
178903,0,0.0066
178904,0,0.0036
178905,0,0.0108
178906,0,0.0035
178907,0,0.0003
178908,0,0.0011
178909,0,0.0009
178910,0,0.0007
178911,1,0.9999
178912,0,0.0008
178913,0,0.005
178914,0,0.007
178915,0,0.0096
178916,0,0.0036
178917,0,0.0049
178918,0,0.002
178919,0,0.0063
178920,0,0.0124
178921,0,0.0053
178922,0,0.0025
178923,0,0.0031
178924,0,0.0015
178925,0,0.0018
178926,0,0.0048
178927,0,0.0014
178928,0,0.0026
178929,0,0.0042
178930,0,0.0015
178931,0,0.0157
178932,0,0.0012
178933,0,0.0031
178934,0,0.0019
178935,0,0.0201
178936,0,0.0006
178937,0,0.0028
178938,0,0.0007
178939,0,0.0075
178940,0,0.0022
178941,0,0.0019
178942,0,0.0021
178943,0,0.0009
178944,0,0.005
178945,0,0.0084
178946,0,0.0024
178947,0,0.0102
178948,0,0.0017
178949,0,0.002
178950,0,0.0013
178951,0,0.0047
178952,0,0.0053
178953,0,0.0021
178954,0,0.0029
178955,0,0.004
178956,0,0.0008
178957,0,0.0047
178958,0,0.0028
178959,0,0.0039
178960,0,0.0086
178961,0,0.0012
178962,0,0.004
178963,0,0.0036
178964,0,0.0077
178965,0,0.0042
178966,0,0.0037
178967,0,0.0021
178968,0,0.0033
178969,0,0.0028
178970,0,0.0038
178971,0,0.0008
178972,0,0.0108
178973,0,0.0064
178974,0,0.0018
178975,0,0.0046
178976,0,0.0184
178977,0,0.0014
178978,0,0.0005
178979,0,0.0097
178980,0,0.0018
178981,0,0.0014
178982,0,0.0036
178983,0,0.0031
178984,0,0.0012
178985,0,0.0025
178986,0,0.0005
178987,0,0.0017
178988,0,0.0084
178989,0,0.0029
178990,0,0.0233
178991,0,0.0011
178992,0,0.0006
178993,0,0.0012
178994,0,0.0049
178995,0,0.0025
178996,0,0.002
178997,0,0.0056
178998,0,0.0001
178999,0,0.0098
179000,0,0.0067
179001,0,0.001
179002,0,0.0027
179003,0,0.0014
179004,0,0.0029
179005,0,0.0021
179006,0,0.0023
179007,0,0.0011
179008,1,1.0
179009,0,0.0065
179010,0,0.0033
179011,0,0.0038
179012,0,0.0003
179013,0,0.0006
179014,0,0.0022
179015,0,0.0138
179016,1,0.9835
179017,0,0.0017
179018,0,0.0022
179019,1,0.9988
179020,0,0.0013
179021,0,0.0104
179022,0,0.001
179023,0,0.0016
179024,0,0.0031
179025,0,0.0005
179026,0,0.0012
179027,0,0.0048
179028,0,0.0025
179029,0,0.0016
179030,0,0.0034
179031,0,0.0014
179032,0,0.0019
179033,0,0.0026
179034,0,0.0054
179035,0,0.0021
179036,0,0.0012
179037,0,0.001
179038,0,0.0014
179039,0,0.0058
179040,0,0.0012
179041,0,0.0019
179042,0,0.0109
179043,0,0.0027
179044,0,0.0019
179045,0,0.0023
179046,0,0.0006
179047,0,0.0051
179048,0,0.0031
179049,0,0.0112
179050,0,0.0019
179051,0,0.0062
179052,0,0.0071
179053,0,0.0009
179054,0,0.0032
179055,0,0.0305
179056,0,0.0022
179057,0,0.0049
179058,0,0.001
179059,0,0.0024
179060,0,0.0022
179061,0,0.0054
179062,0,0.0055
179063,0,0.001
179064,0,0.0036
179065,0,0.0012
179066,0,0.0025
179067,0,0.0006
179068,0,0.0016
179069,0,0.0055
179070,0,0.0021
179071,0,0.0062
179072,0,0.0011
179073,0,0.0009
179074,0,0.0261
179075,0,0.0074
179076,0,0.0042
179077,1,0.9985
179078,0,0.0072
179079,0,0.0013
179080,0,0.0034
179081,0,0.0014
179082,0,0.0007
179083,0,0.0079
179084,0,0.008
179085,0,0.0029
179086,0,0.005
179087,0,0.001
179088,0,0.0061
179089,0,0.0021
179090,0,0.0034
179091,0,0.0015
179092,0,0.0046
179093,0,0.0032
179094,0,0.0017
179095,0,0.0016
179096,0,0.0045
179097,0,0.0011
179098,0,0.0031
179099,0,0.0007
179100,0,0.0076
179101,0,0.0022
179102,0,0.0036
179103,0,0.0009
179104,0,0.0035
179105,0,0.0054
179106,0,0.0069
179107,0,0.0023
179108,0,0.0026
179109,0,0.0015
179110,0,0.0018
179111,0,0.003
179112,0,0.0056
179113,0,0.0037
179114,0,0.0067
179115,0,0.002
179116,0,0.0112
179117,0,0.0015
179118,0,0.0008
179119,0,0.0007
179120,0,0.0074
179121,0,0.0053
179122,0,0.0011
179123,0,0.001
179124,0,0.0549
179125,0,0.0066
179126,0,0.001
179127,0,0.0004
179128,0,0.0051
179129,0,0.0006
179130,0,0.0093
179131,0,0.0032
179132,0,0.0006
179133,0,0.0053
179134,0,0.0004
179135,0,0.0049
179136,0,0.0009
179137,0,0.0013
179138,0,0.0023
179139,0,0.0023
179140,0,0.0076
179141,0,0.0
179142,0,0.0056
179143,0,0.0019
179144,0,0.0004
179145,0,0.0066
179146,0,0.0009
179147,0,0.0023
179148,0,0.0013
179149,0,0.0022
179150,0,0.0031
179151,0,0.0096
179152,0,0.002
179153,0,0.0013
179154,0,0.0013
179155,0,0.0004
179156,0,0.001
179157,0,0.0018
179158,0,0.0007
179159,0,0.0034
179160,0,0.0041
179161,0,0.0008
179162,0,0.0013
179163,0,0.0102
179164,0,0.0009
179165,0,0.0018
179166,0,0.0031
179167,0,0.001
179168,0,0.0024
179169,0,0.0073
179170,0,0.0006
179171,0,0.002
179172,0,0.0058
179173,0,0.0059
179174,0,0.0008
179175,0,0.0035
179176,0,0.0013
179177,0,0.0038
179178,0,0.0012
179179,0,0.0014
179180,0,0.0007
179181,0,0.0101
179182,0,0.0035
179183,0,0.0123
179184,0,0.0088
179185,0,0.0029
179186,0,0.0009
179187,0,0.0055
179188,0,0.0119
179189,0,0.0031
179190,0,0.0013
179191,0,0.0085
179192,0,0.0009
179193,0,0.0053
179194,0,0.0014
179195,0,0.0025
179196,0,0.0032
179197,0,0.0023
179198,0,0.0014
179199,0,0.0044
179200,0,0.0023
179201,0,0.0044
179202,0,0.0008
179203,0,0.0039
179204,0,0.0239
179205,0,0.0047
179206,0,0.0018
179207,0,0.0005
179208,0,0.0077
179209,0,0.0067
179210,0,0.0068
179211,0,0.0034
179212,0,0.0009
179213,0,0.0027
179214,0,0.0058
179215,0,0.0009
179216,0,0.0009
179217,0,0.001
179218,0,0.0032
179219,0,0.0032
179220,0,0.0031
179221,0,0.0034
179222,0,0.0011
179223,0,0.0026
179224,0,0.002
179225,0,0.0039
179226,0,0.0013
179227,0,0.0013
179228,0,0.0067
179229,0,0.0287
179230,0,0.0034
179231,0,0.0022
179232,0,0.0009
179233,0,0.0011
179234,0,0.0016
179235,0,0.0006
179236,0,0.0037
179237,0,0.0042
179238,0,0.0018
179239,0,0.002
179240,0,0.0042
179241,0,0.0011
179242,1,0.9961
179243,0,0.0011
179244,0,0.0005
179245,0,0.003
179246,0,0.0009
179247,0,0.0008
179248,0,0.0015
179249,0,0.007
179250,0,0.0019
179251,0,0.0013
179252,0,0.0037
179253,0,0.0086
179254,0,0.006
179255,0,0.0054
179256,0,0.0023
179257,0,0.0027
179258,0,0.0013
179259,0,0.0021
179260,0,0.0351
179261,0,0.0012
179262,0,0.002
179263,0,0.0014
179264,0,0.0028
179265,0,0.0003
179266,0,0.0067
179267,0,0.001
179268,0,0.0014
179269,0,0.0009
179270,0,0.0012
179271,0,0.0019
179272,1,0.9969
179273,0,0.009
179274,0,0.0061
179275,0,0.0006
179276,0,0.0115
179277,0,0.0011
179278,0,0.0043
179279,0,0.0048
179280,0,0.003
179281,0,0.0017
179282,0,0.0033
179283,0,0.0023
179284,0,0.0049
179285,0,0.0023
179286,0,0.0017
179287,0,0.001
179288,0,0.0016
179289,0,0.0051
179290,0,0.0009
179291,0,0.0013
179292,0,0.007
179293,0,0.0009
179294,0,0.0007
179295,0,0.0036
179296,0,0.0388
179297,0,0.0041
179298,0,0.0018
179299,0,0.0045
179300,0,0.0045
179301,0,0.0037
179302,0,0.0009
179303,0,0.0009
179304,0,0.0053
179305,0,0.0036
179306,0,0.0128
179307,0,0.0012
179308,0,0.0015
179309,0,0.0089
179310,0,0.0011
179311,0,0.002
179312,0,0.0039
179313,0,0.0012
179314,0,0.0204
179315,0,0.003
179316,0,0.0019
179317,0,0.0039
179318,0,0.0006
179319,0,0.0026
179320,0,0.0032
179321,0,0.0011
179322,0,0.001
179323,0,0.0006
179324,0,0.0007
179325,0,0.0079
179326,0,0.0032
179327,0,0.0053
179328,0,0.0012
179329,0,0.0015
179330,0,0.0021
179331,0,0.0037
179332,0,0.0086
179333,0,0.0025
179334,0,0.0243
179335,0,0.0029
179336,0,0.0025
179337,0,0.0026
179338,0,0.0016
179339,0,0.0009
179340,0,0.008
179341,0,0.0029
179342,0,0.0034
179343,0,0.0025
179344,1,0.9998
179345,0,0.0008
179346,0,0.0025
179347,0,0.0027
179348,0,0.0031
179349,0,0.0039
179350,0,0.0009
179351,0,0.0023
179352,0,0.0025
179353,0,0.0038
179354,0,0.0022
179355,0,0.0022
179356,0,0.0014
179357,0,0.0026
179358,0,0.0007
179359,0,0.0022
179360,0,0.0006
179361,0,0.0019
179362,0,0.0007
179363,0,0.0072
179364,0,0.0027
179365,0,0.0004
179366,0,0.0097
179367,0,0.0014
179368,0,0.0074
179369,0,0.0041
179370,0,0.0079
179371,0,0.0022
179372,0,0.0046
179373,0,0.0028
179374,0,0.0024
179375,0,0.002
179376,0,0.0009
179377,0,0.0026
179378,0,0.0015
179379,0,0.0027
179380,0,0.0027
179381,0,0.0042
179382,0,0.0023
179383,0,0.0021
179384,0,0.001
179385,0,0.0007
179386,0,0.0005
179387,0,0.0028
179388,0,0.0008
179389,0,0.0012
179390,0,0.0053
179391,0,0.003
179392,0,0.0012
179393,0,0.0026
179394,0,0.0015
179395,0,0.0036
179396,0,0.0033
179397,0,0.001
179398,0,0.0037
179399,0,0.0183
179400,0,0.0027
179401,0,0.0008
179402,0,0.0025
179403,0,0.0017
179404,0,0.0008
179405,0,0.0138
179406,0,0.005
179407,0,0.0023
179408,0,0.0042
179409,0,0.0056
179410,0,0.0017
179411,0,0.0038
179412,0,0.0043
179413,0,0.0071
179414,0,0.0047
179415,0,0.0008
179416,0,0.0015
179417,0,0.0004
179418,0,0.0036
179419,0,0.0036
179420,0,0.0018
179421,0,0.0132
179422,0,0.0008
179423,0,0.0012
179424,0,0.0049
179425,0,0.0022
179426,0,0.0012
179427,0,0.0017
179428,0,0.002
179429,0,0.0041
179430,1,1.0
179431,0,0.0031
179432,0,0.0088
179433,0,0.0057
179434,0,0.0276
179435,0,0.0018
179436,0,0.0013
179437,0,0.0001
179438,0,0.002
179439,0,0.0006
179440,0,0.0018
179441,0,0.0016
179442,0,0.0096
179443,0,0.0052
179444,0,0.0013
179445,0,0.0125
179446,0,0.0006
179447,0,0.0006
179448,0,0.001
179449,0,0.0054
179450,0,0.0062
179451,0,0.0063
179452,0,0.0007
179453,0,0.0016
179454,0,0.0004
179455,0,0.0041
179456,0,0.0044
179457,0,0.0033
179458,0,0.0013
179459,0,0.0033
179460,0,0.0021
179461,0,0.0074
179462,0,0.0089
179463,0,0.0109
179464,0,0.0033
179465,0,0.0067
179466,0,0.0012
179467,0,0.0025
179468,0,0.0015
179469,0,0.0006
179470,0,0.0017
179471,0,0.0222
179472,0,0.0007
179473,0,0.0091
179474,0,0.0014
179475,0,0.0015
179476,0,0.004
179477,0,0.0022
179478,0,0.003
179479,0,0.0008
179480,0,0.001
179481,0,0.0011
179482,0,0.0081
179483,0,0.0036
179484,0,0.0013
179485,0,0.0019
179486,0,0.0006
179487,0,0.0017
179488,0,0.0048
179489,1,0.9961
179490,0,0.0097
179491,0,0.0146
179492,0,0.0021
179493,0,0.0093
179494,0,0.0009
179495,0,0.0019
179496,0,0.0014
179497,0,0.0006
179498,0,0.001
179499,0,0.0011
179500,0,0.0084
179501,0,0.0006
179502,0,0.003
179503,0,0.0004
179504,0,0.0062
179505,0,0.002
179506,0,0.0012
179507,0,0.0002
179508,0,0.0003
179509,0,0.0011
179510,0,0.0069
179511,0,0.0029
179512,0,0.0031
179513,0,0.0092
179514,0,0.0013
179515,0,0.0112
179516,0,0.0036
179517,0,0.0039
179518,0,0.001
179519,0,0.0006
179520,0,0.0047
179521,0,0.0057
179522,0,0.0194
179523,0,0.0022
179524,0,0.0056
179525,0,0.0011
179526,0,0.0019
179527,0,0.0024
179528,0,0.002
179529,0,0.0026
179530,0,0.0014
179531,0,0.0019
179532,0,0.0057
179533,0,0.0033
179534,0,0.002
179535,0,0.0029
179536,0,0.001
179537,0,0.006
179538,0,0.0014
179539,0,0.0003
179540,0,0.0092
179541,0,0.004
179542,0,0.0064
179543,0,0.001
179544,0,0.003
179545,0,0.0024
179546,0,0.0012
179547,0,0.0043
179548,0,0.0099
179549,0,0.0007
179550,0,0.0029
179551,0,0.0019
179552,0,0.001
179553,0,0.0121
179554,0,0.0012
179555,0,0.0043
179556,0,0.0138
179557,0,0.0044
179558,0,0.0013
179559,0,0.0018
179560,0,0.0007
179561,0,0.0007
179562,0,0.0006
179563,0,0.0004
179564,0,0.0009
179565,0,0.002
179566,0,0.0038
179567,0,0.0043
179568,0,0.0071
179569,0,0.0084
179570,0,0.007
179571,0,0.0023
179572,0,0.0012
179573,0,0.0023
179574,0,0.0017
179575,0,0.0092
179576,0,0.0044
179577,0,0.0013
179578,0,0.0038
179579,0,0.0013
179580,0,0.0015
179581,0,0.0011
179582,0,0.0029
179583,0,0.0013
179584,0,0.0024
179585,0,0.0033
179586,0,0.0014
179587,0,0.0034
179588,0,0.0021
179589,0,0.0151
179590,0,0.0032
179591,0,0.0014
179592,0,0.0025
179593,0,0.0005
179594,0,0.001
179595,0,0.0014
179596,0,0.0011
179597,0,0.0004
179598,0,0.001
179599,0,0.0008
179600,0,0.0015
179601,0,0.003
179602,0,0.0025
179603,0,0.0054
179604,0,0.0016
179605,0,0.0624
179606,0,0.0096
179607,0,0.0024
179608,0,0.0138
179609,0,0.002
179610,0,0.0025
179611,0,0.0027
179612,0,0.0023
179613,0,0.0007
179614,0,0.0127
179615,0,0.0033
179616,0,0.0033
179617,0,0.0041
179618,0,0.0004
179619,0,0.0016
179620,0,0.0015
179621,0,0.0028
179622,0,0.0008
179623,0,0.0047
179624,0,0.001
179625,0,0.0007
179626,0,0.0031
179627,0,0.0022
179628,0,0.0042
179629,0,0.0011
179630,0,0.0048
179631,0,0.0051
179632,0,0.0006
179633,0,0.0013
179634,0,0.0022
179635,0,0.0024
179636,0,0.0071
179637,0,0.0018
179638,0,0.001
179639,0,0.0045
179640,0,0.011
179641,0,0.002
179642,0,0.0026
179643,0,0.0196
179644,0,0.001
179645,0,0.0016
179646,0,0.0023
179647,0,0.0017
179648,0,0.004
179649,0,0.0015
179650,0,0.0021
179651,0,0.0008
179652,0,0.0019
179653,0,0.0088
179654,0,0.0082
179655,0,0.0041
179656,0,0.002
179657,0,0.0079
179658,0,0.0067
179659,0,0.0013
179660,0,0.0074
179661,0,0.0004
179662,0,0.0009
179663,0,0.0026
179664,0,0.0002
179665,0,0.0037
179666,0,0.001
179667,0,0.0007
179668,0,0.0018
179669,0,0.0097
179670,0,0.0056
179671,0,0.0029
179672,0,0.0032
179673,0,0.0015
179674,0,0.008
179675,0,0.0045
179676,0,0.0013
179677,0,0.0081
179678,0,0.0019
179679,0,0.0037
179680,0,0.0009
179681,0,0.002
179682,0,0.0018
179683,0,0.002
179684,0,0.0026
179685,0,0.0042
179686,0,0.0059
179687,0,0.0028
179688,0,0.0012
179689,0,0.0016
179690,0,0.0053
179691,0,0.0006
179692,0,0.0056
179693,0,0.0016
179694,0,0.0022
179695,0,0.0011
179696,0,0.001
179697,0,0.0015
179698,0,0.0023
179699,0,0.0005
179700,0,0.002
179701,0,0.0031
179702,0,0.0005
179703,0,0.0044
179704,0,0.0009
179705,0,0.0029
179706,0,0.0082
179707,0,0.0034
179708,0,0.0026
179709,0,0.0009
179710,0,0.0011
179711,0,0.0014
179712,0,0.0027
179713,0,0.0026
179714,0,0.0009
179715,0,0.001
179716,0,0.005
179717,0,0.0007
179718,0,0.0021
179719,0,0.0013
179720,0,0.0051
179721,0,0.0009
179722,0,0.0004
179723,0,0.002
179724,0,0.0035
179725,0,0.001
179726,0,0.0015
179727,0,0.0059
179728,0,0.0043
179729,0,0.0031
179730,0,0.0033
179731,0,0.0157
179732,0,0.0013
179733,0,0.0012
179734,0,0.0021
179735,0,0.0036
179736,0,0.0006
179737,0,0.0202
179738,0,0.0011
179739,0,0.0038
179740,0,0.0034
179741,0,0.0017
179742,0,0.0079
179743,0,0.01
179744,0,0.0029
179745,0,0.0027
179746,0,0.0014
179747,0,0.0018
179748,0,0.0018
179749,0,0.0019
179750,0,0.0018
179751,0,0.0044
179752,0,0.0016
179753,0,0.0028
179754,0,0.0019
179755,0,0.0014
179756,0,0.0012
179757,0,0.0048
179758,0,0.0045
179759,0,0.0008
179760,0,0.0011
179761,0,0.012
179762,0,0.001
179763,0,0.0071
179764,0,0.0089
179765,0,0.0023
179766,0,0.0018
179767,0,0.0056
179768,0,0.0071
179769,0,0.0031
179770,0,0.0018
179771,0,0.0013
179772,0,0.0006
179773,0,0.0055
179774,0,0.0016
179775,0,0.0019
179776,0,0.0004
179777,0,0.0103
179778,0,0.001
179779,0,0.0017
179780,0,0.0027
179781,0,0.0032
179782,0,0.0102
179783,0,0.0018
179784,0,0.0005
179785,0,0.0013
179786,0,0.0015
179787,0,0.0012
179788,0,0.0277
179789,0,0.0035
179790,0,0.0048
179791,0,0.0039
179792,0,0.0018
179793,0,0.0029
179794,0,0.0013
179795,0,0.0013
179796,0,0.0009
179797,0,0.0017
179798,0,0.0071
179799,0,0.0088
179800,0,0.0276
179801,0,0.0044
179802,0,0.001
179803,0,0.0017
179804,0,0.0073
179805,0,0.0049
179806,0,0.0013
179807,0,0.0017
179808,0,0.0009
179809,1,0.9934
179810,0,0.0043
179811,0,0.0018
179812,0,0.0037
179813,0,0.0027
179814,0,0.001
179815,0,0.0014
179816,0,0.0022
179817,0,0.0354
179818,0,0.0017
179819,0,0.0039
179820,0,0.0016
179821,0,0.0027
179822,0,0.0013
179823,0,0.0017
179824,0,0.0016
179825,0,0.0038
179826,0,0.0006
179827,0,0.0012
179828,0,0.0016
179829,0,0.0026
179830,0,0.002
179831,0,0.0062
179832,0,0.0043
179833,0,0.0025
179834,0,0.0007
179835,0,0.0007
179836,0,0.003
179837,0,0.0006
179838,0,0.006
179839,0,0.0032
179840,0,0.0057
179841,0,0.0018
179842,0,0.0009
179843,0,0.0048
179844,0,0.0009
179845,0,0.0014
179846,0,0.0033
179847,0,0.0017
179848,0,0.0009
179849,0,0.0013
179850,0,0.002
179851,0,0.0035
179852,0,0.0016
179853,0,0.0003
179854,0,0.0124
179855,0,0.0267
179856,0,0.0013
179857,0,0.0187
179858,0,0.0075
179859,0,0.006
179860,0,0.0021
179861,0,0.0082
179862,0,0.0011
179863,0,0.0008
179864,0,0.0028
179865,0,0.0005
179866,0,0.0041
179867,0,0.0012
179868,0,0.0182
179869,0,0.0007
179870,0,0.003
179871,0,0.0065
179872,0,0.0043
179873,0,0.0107
179874,0,0.0034
179875,0,0.0019
179876,0,0.0012
179877,0,0.0084
179878,0,0.0011
179879,0,0.0105
179880,0,0.0008
179881,0,0.0008
179882,0,0.0033
179883,0,0.0046
179884,0,0.0152
179885,0,0.0053
179886,0,0.0012
179887,0,0.0018
179888,0,0.0008
179889,0,0.0059
179890,0,0.003
179891,0,0.0028
179892,0,0.0045
179893,0,0.0015
179894,0,0.0036
179895,0,0.0013
179896,0,0.0012
179897,0,0.0011
179898,0,0.001
179899,0,0.0213
179900,0,0.0008
179901,0,0.0031
179902,0,0.0012
179903,0,0.0054
179904,0,0.0029
179905,0,0.02
179906,0,0.0018
179907,0,0.0116
179908,0,0.0008
179909,0,0.0025
179910,0,0.0009
179911,0,0.0007
179912,0,0.0024
179913,0,0.0026
179914,0,0.0012
179915,0,0.0039
179916,0,0.0068
179917,0,0.0015
179918,0,0.0033
179919,0,0.0026
179920,0,0.0016
179921,0,0.0119
179922,0,0.003
179923,0,0.0034
179924,0,0.0007
179925,0,0.0027
179926,0,0.0034
179927,0,0.0071
179928,0,0.0005
179929,0,0.0018
179930,0,0.0047
179931,0,0.0005
179932,0,0.0012
179933,0,0.0024
179934,0,0.0007
179935,0,0.0005
179936,0,0.0022
179937,0,0.0113
179938,0,0.0018
179939,0,0.0022
179940,0,0.0083
179941,0,0.0006
179942,0,0.001
179943,0,0.0015
179944,0,0.0039
179945,0,0.0018
179946,0,0.0074
179947,0,0.0024
179948,0,0.0026
179949,0,0.0009
179950,0,0.0015
179951,0,0.0006
179952,0,0.0048
179953,0,0.003
179954,0,0.0066
179955,0,0.0022
179956,0,0.0012
179957,0,0.0022
179958,0,0.0006
179959,0,0.0029
179960,0,0.0012
179961,0,0.005
179962,0,0.0018
179963,0,0.0015
179964,0,0.0033
179965,0,0.0013
179966,0,0.0009
179967,0,0.0025
179968,0,0.0011
179969,0,0.0015
179970,0,0.0035
179971,0,0.0018
179972,0,0.0137
179973,0,0.0187
179974,0,0.0018
179975,0,0.0258
179976,0,0.0075
179977,0,0.0083
179978,0,0.0051
179979,0,0.0027
179980,0,0.0048
179981,0,0.002
179982,0,0.0004
179983,0,0.0028
179984,0,0.0045
179985,0,0.0029
179986,0,0.0046
179987,0,0.007
179988,0,0.0036
179989,0,0.0032
179990,0,0.0039
179991,0,0.0041
179992,0,0.009
179993,0,0.0038
179994,0,0.0018
179995,0,0.003
179996,0,0.0057
179997,0,0.0012
179998,0,0.0037
179999,0,0.0007
180000,0,0.002
180001,0,0.0075
180002,0,0.0045
180003,0,0.0001
180004,0,0.0007
180005,0,0.0019
180006,0,0.0005
180007,0,0.0015
180008,0,0.0021
180009,0,0.0017
180010,0,0.0025
180011,0,0.0023
180012,0,0.0037
180013,0,0.0018
180014,0,0.0001
180015,0,0.0017
180016,0,0.0087
180017,0,0.0069
180018,0,0.0003
180019,0,0.0027
180020,0,0.0252
180021,0,0.0015
180022,0,0.0045
180023,0,0.0019
180024,0,0.0122
180025,0,0.0074
180026,0,0.0031
180027,0,0.0029
180028,0,0.0081
180029,0,0.0028
180030,0,0.0018
180031,0,0.0028
180032,0,0.007
180033,0,0.0013
180034,0,0.0031
180035,0,0.0004
180036,0,0.0007
180037,0,0.0081
180038,0,0.0058
180039,0,0.0047
180040,0,0.0091
180041,0,0.0006
180042,0,0.0016
180043,0,0.0025
180044,0,0.0025
180045,0,0.0014
180046,1,1.0
180047,0,0.0006
180048,0,0.0025
180049,0,0.0012
180050,0,0.0023
180051,0,0.001
180052,0,0.0032
180053,0,0.0047
180054,0,0.0036
180055,0,0.0006
180056,0,0.0013
180057,0,0.002
180058,0,0.0008
180059,0,0.0018
180060,0,0.0022
180061,0,0.001
180062,0,0.0022
180063,0,0.0013
180064,0,0.0267
180065,0,0.0016
180066,0,0.0036
180067,0,0.0066
180068,0,0.0128
180069,0,0.0037
180070,0,0.0008
180071,0,0.0081
180072,0,0.0147
180073,0,0.0023
180074,0,0.0027
180075,0,0.0023
180076,0,0.0042
180077,0,0.0037
180078,0,0.0004
180079,0,0.001
180080,0,0.0065
180081,0,0.0008
180082,0,0.0011
180083,0,0.0019
180084,0,0.0021
180085,0,0.0027
180086,0,0.0062
180087,0,0.0033
180088,0,0.0021
180089,0,0.0012
180090,0,0.0014
180091,0,0.0131
180092,0,0.0035
180093,0,0.0036
180094,0,0.004
180095,0,0.0014
180096,0,0.024
180097,0,0.0007
180098,0,0.0044
180099,0,0.0026
180100,1,0.9837
180101,0,0.0036
180102,0,0.001
180103,0,0.0006
180104,0,0.0066
180105,0,0.0028
180106,0,0.0014
180107,0,0.002
180108,0,0.0018
180109,0,0.001
180110,0,0.0019
180111,0,0.0019
180112,0,0.001
180113,0,0.0012
180114,0,0.0047
180115,0,0.0042
180116,0,0.0033
180117,0,0.001
180118,0,0.0039
180119,0,0.0005
180120,0,0.0046
180121,0,0.0026
180122,0,0.0019
180123,0,0.003
180124,0,0.0041
180125,0,0.0065
180126,0,0.0018
180127,0,0.0015
180128,0,0.0012
180129,0,0.0028
180130,0,0.0015
180131,0,0.0028
180132,0,0.0026
180133,1,0.9995
180134,0,0.0014
180135,0,0.002
180136,1,0.9999
180137,0,0.0019
180138,0,0.0046
180139,0,0.0027
180140,0,0.0012
180141,0,0.0032
180142,0,0.0063
180143,0,0.0003
180144,0,0.0009
180145,0,0.0005
180146,0,0.003
180147,0,0.0003
180148,0,0.001
180149,0,0.0049
180150,0,0.0025
180151,0,0.0011
180152,0,0.0018
180153,0,0.001
180154,0,0.0012
180155,0,0.0065
180156,0,0.0011
180157,0,0.0011
180158,0,0.0048
180159,0,0.003
180160,0,0.0006
180161,0,0.0014
180162,0,0.0012
180163,0,0.002
180164,0,0.0007
180165,0,0.0027
180166,0,0.0029
180167,0,0.0012
180168,0,0.0029
180169,0,0.0027
180170,0,0.0033
180171,0,0.0046
180172,0,0.0024
180173,0,0.0013
180174,0,0.0016
180175,0,0.0213
180176,0,0.0009
180177,0,0.0018
180178,0,0.0021
180179,0,0.001
180180,0,0.0016
180181,0,0.0007
180182,0,0.003
180183,0,0.0011
180184,0,0.0012
180185,0,0.0034
180186,0,0.0006
180187,0,0.0014
180188,0,0.0008
180189,0,0.0175
180190,0,0.0168
180191,0,0.0032
180192,0,0.0014
180193,0,0.0011
180194,0,0.0047
180195,0,0.0039
180196,0,0.0013
180197,0,0.0058
180198,0,0.0016
180199,0,0.008
180200,0,0.0344
180201,0,0.0027
180202,0,0.0031
180203,0,0.0019
180204,0,0.0032
180205,0,0.0014
180206,0,0.0015
180207,0,0.0026
180208,0,0.0014
180209,0,0.0063
180210,0,0.0142
180211,0,0.005
180212,0,0.0028
180213,0,0.0011
180214,0,0.0018
180215,0,0.0155
180216,0,0.0013
180217,0,0.0013
180218,0,0.0041
180219,0,0.0112
180220,0,0.0006
180221,0,0.0018
180222,0,0.0007
180223,0,0.0038
180224,0,0.0038
180225,0,0.003
180226,0,0.002
180227,0,0.0023
180228,0,0.0024
180229,0,0.0012
180230,0,0.0006
180231,0,0.0025
180232,0,0.0013
180233,0,0.0042
180234,0,0.0033
180235,0,0.0026
180236,0,0.0033
180237,0,0.0039
180238,0,0.0028
180239,0,0.0088
180240,0,0.0022
180241,0,0.0018
180242,0,0.0045
180243,0,0.0275
180244,0,0.0017
180245,0,0.0019
180246,0,0.0016
180247,0,0.0016
180248,0,0.0011
180249,0,0.0028
180250,0,0.0191
180251,0,0.0024
180252,0,0.0023
180253,0,0.0032
180254,0,0.0035
180255,0,0.0031
180256,0,0.0005
180257,0,0.0022
180258,0,0.0025
180259,0,0.0011
180260,0,0.0029
180261,0,0.0011
180262,0,0.0012
180263,0,0.0029
180264,0,0.0025
180265,0,0.0012
